time,data
2015-07-27 14:00:29 UTC,0,2015-07-27T14:00:29.2714250Z,START,Chris CSN15,9,0.500000,1,1,1,1,200,Cobb-Douglas, 0.33, 20.0
2015-07-27 14:00:29 UTC,0,2015-07-27T14:00:29.3695740Z,START,Chris CSN15,9,0.500000,1,1,1,1,200,Cobb-Douglas, 0.33, 20.0
2015-07-27 14:00:29 UTC,1,2015-07-27T14:00:29.4654080Z,INVENTORY,1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000
2015-07-27 14:00:37 UTC,2,2015-07-27T14:00:37.4788800Z,CONTRACT,1, 35, 6, 1
2015-07-27 14:00:37 UTC,1,2015-07-27T14:00:37.5602520Z,INVENTORY,1, 1, 1, 200, 20.000000, 0, 1, 1, 235, 0.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 2, 1, 1, 165, 25.140267, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000
2015-07-27 14:00:39 UTC,1,2015-07-27T14:00:39.2736270Z,INVENTORY,1, 1, 1, 200, 20.000000, 0, 1, 1, 235, 0.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 2, 1, 1, 165, 25.140267, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000
2015-07-27 14:00:41 UTC,5,2015-07-27T14:00:40.9711110Z,HARVEST,7, 3
2015-07-27 14:00:41 UTC,1,2015-07-27T14:00:41.0690320Z,INVENTORY,1, 1, 1, 200, 20.000000, 0, 1, 1, 235, 0.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 2, 1, 1, 165, 25.140267, 1, 1, 2, 200, 25.140267, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000
2015-07-27 14:00:42 UTC,2,2015-07-27T14:00:42.1546110Z,CONTRACT,2, 85, 2, 5
2015-07-27 14:00:42 UTC,1,2015-07-27T14:00:42.2395230Z,INVENTORY,1, 1, 1, 200, 20.000000, 0, 1, 1, 235, 0.000000, 1, 2, 1, 115, 25.140267, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 0, 1, 285, 0.000000, 2, 1, 1, 165, 25.140267, 1, 1, 2, 200, 25.140267, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000
2015-07-27 14:00:47 UTC,5,2015-07-27T14:00:46.9381070Z,HARVEST,2, 1
2015-07-27 14:00:47 UTC,1,2015-07-27T14:00:47.0324770Z,INVENTORY,1, 1, 1, 200, 20.000000, 0, 1, 1, 235, 0.000000, 2, 2, 1, 115, 31.601652, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000, 1, 0, 1, 285, 0.000000, 2, 1, 1, 165, 25.140267, 1, 1, 2, 200, 25.140267, 1, 1, 1, 200, 20.000000, 1, 1, 1, 200, 20.000000
